목적/사유,위도,경도,grade,EMD_CD,EMD_ENG_NM,EMD_KOR_NM
절도사건,37.172559270000001,126.658297099999999,"3","41590350",Seosin-myeon,서신면
폭행사건,37.215010049999997,126.969609599999998,"4","41590253",Bongdam-eup,봉담읍
교통사고,37.081530669999999,126.905547799999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.130326779999997,126.916712099999998,"2","41590259",Hyangnam-eup,향남읍
재물손괴,37.131846050000000,126.921453700000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.125074429999998,126.927466899999999,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.190161879999998,127.073767399999994,"2","41590127",Bansong-dong,반송동
절도사건,37.206902159999999,127.036632100000006,"3","41590117",Byeongjeom-dong,병점동
보이스피싱사건,37.195476769999999,127.069859500000007,"3","41590127",Bansong-dong,반송동
교통사고,37.165615289999998,126.738771900000003,"2","41590350",Seosin-myeon,서신면
교통사고,37.101122480000001,126.781593700000002,"2","41590256",Ujeong-eup,우정읍
교통사고,37.215010049999997,126.969609599999998,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.214557810000002,126.978140199999999,"2","41590253",Bongdam-eup,봉담읍
보이스피싱사건,37.199301660000003,127.071194300000002,"3","41590127",Bansong-dong,반송동
교통사고,37.125074429999998,126.927466899999999,"2","41590259",Hyangnam-eup,향남읍
업무방해사건,37.107620420000003,126.989069799999996,"2","41590400",Yanggam-myeon,양감면
교통사고,37.215010049999997,126.969609599999998,"2","41590253",Bongdam-eup,봉담읍
재물손괴,37.209142620000002,127.071576800000003,"2","41590127",Bansong-dong,반송동
교통사고,37.216378349999999,127.080772300000007,"2","41590128",Seogu-dong,석우동
폭행사건,37.190875880000000,126.691059699999997,"4","41590350",Seosin-myeon,서신면
교통사고,37.199444000000000,127.116611000000006,"2","41590130",Cheonggye-dong,청계동
교통사고,37.124915639999998,126.914333799999994,"2","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.207948389999999,127.069424999999995,"2","41590127",Bansong-dong,반송동
교통사고,37.201394000000001,127.104690000000005,"2","41590130",Cheonggye-dong,청계동
절도사건,37.210338759999999,126.819108400000005,"3","41590262",Namyang-eup,남양읍
교통사고,37.232975580000002,127.062410000000000,"2","41590120",Banwol-dong,반월동
재물손괴,37.082823750000003,126.818892300000002,"2","41590256",Ujeong-eup,우정읍
교통사고,37.076935980000002,126.969452899999993,"2","41590400",Yanggam-myeon,양감면
교통사고,37.129871029999997,126.919859700000003,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.223008000000000,126.954258999999993,"3","41590253",Bongdam-eup,봉담읍
절도사건,37.100213770000003,126.839114600000002,"3","41590370",Jangan-myeon,장안면
절도사건,37.205461079999999,127.071477000000002,"3","41590127",Bansong-dong,반송동
절도사건,37.197895699999997,127.052254099999999,"3","41590118",Neung-dong,능동
교통사고,37.037439229999997,126.766819200000000,"2","41590256",Ujeong-eup,우정읍
교통사고,37.209693999999999,127.103055999999995,"2","41590131",Yeongcheon-dong,영천동
재물손괴,37.210624869999997,127.004936200000003,"2","41590125",Songsan-dong,송산동
쓰레기무단투기,37.247925309999999,126.891251699999998,"2","41590320",Bibong-myeon,비봉면
교통사고,37.222913689999999,127.015397600000000,"2","41590122",Hwanggye-dong,황계동
교통사고,37.205216299999996,127.113459100000000,"2","41590131",Yeongcheon-dong,영천동
보이스피싱사건,37.200153559999997,127.071265400000001,"3","41590127",Bansong-dong,반송동
재물손괴,37.205485539999998,126.981040300000004,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.128478559999998,126.967900299999997,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.218575729999998,126.954078699999997,"3","41590253",Bongdam-eup,봉담읍
교통사고,37.213074759999998,127.061384399999994,"2","41590118",Neung-dong,능동
재물손괴,37.205885610000003,127.022542099999995,"2","41590125",Songsan-dong,송산동
교통사고,37.215868420000000,126.976438200000004,"2","41590253",Bongdam-eup,봉담읍
도로교통법위반,37.200335359999997,127.034594299999995,"2","41590117",Byeongjeom-dong,병점동
교통사고,37.205885610000003,127.022542099999995,"2","41590125",Songsan-dong,송산동
교통사고,37.085854650000002,126.819124400000007,"2","41590256",Ujeong-eup,우정읍
교통사고,37.131846050000000,126.921453700000001,"2","41590259",Hyangnam-eup,향남읍
과실치상피의사건,37.200170999999997,127.106156999999996,"4","41590130",Cheonggye-dong,청계동
교통사고,37.208221999999999,127.109806000000006,"2","41590131",Yeongcheon-dong,영천동
절도사건,37.197297929999998,126.690789400000000,"3","41590350",Seosin-myeon,서신면
교통사고,37.211937839999997,126.779129800000007,"2","41590330",Mado-myeon,마도면
교통사고,37.130988150000000,126.915431900000002,"2","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.171859009999999,126.999404699999999,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.131846050000000,126.921453700000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.137894969999998,126.905634800000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.112631129999997,126.898743199999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.127562300000001,126.914527800000002,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.159648339999997,126.982103800000004,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.133838079999997,127.027843599999997,"2","41590410",Jeongnam-myeon,정남면
횡령사건,37.216757500000000,127.057860099999999,"4","41590118",Neung-dong,능동
교통사고,37.201520960000003,127.023951199999999,"2","41590117",Byeongjeom-dong,병점동
업무방해사건,37.205485539999998,126.981040300000004,"2","41590253",Bongdam-eup,봉담읍
쓰레기불법투기,37.066782879999998,126.944583600000001,"2","41590400",Yanggam-myeon,양감면
교통사고,37.193175619999998,126.979855799999996,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.206918170000002,127.075537199999999,"2","41590128",Seogu-dong,석우동
교통사고,37.232273520000000,127.060971600000002,"2","41590120",Banwol-dong,반월동
교통사고,37.196101020000000,127.080368899999996,"2","41590127",Bansong-dong,반송동
교통사고,37.221799920000002,126.951494299999993,"2","41590253",Bongdam-eup,봉담읍
미귀가자,37.213667950000001,126.739702300000005,"5","41590340",Songsan-myeon,송산면
교통사고,37.206292750000003,127.039684300000005,"2","41590117",Byeongjeom-dong,병점동
절도사건,37.082905279999999,126.817780799999994,"3","41590256",Ujeong-eup,우정읍
교통사고,37.124159710000001,126.925054200000005,"2","41590259",Hyangnam-eup,향남읍
횡령사건,37.173015999999997,126.906468500000003,"4","41590360",Paltan-myeon,팔탄면
교통사고,37.132427819999997,126.910818100000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.132845959999997,126.899605300000005,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.225724049999997,126.985947300000007,"2","41590124",Gian-dong,기안동
재물손괴,37.210624869999997,127.004936200000003,"2","41590125",Songsan-dong,송산동
도로교통법위반,37.152431030000002,126.963014000000001,"2","41590410",Jeongnam-myeon,정남면
쓰레기불법투기,37.093047200000001,126.985037899999995,"2","41590400",Yanggam-myeon,양감면
교통사고,37.132399820000003,126.900965700000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.064561030000000,126.815416700000000,"2","41590370",Jangan-myeon,장안면
교통사고,37.217945000000000,126.955744800000005,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.129401319999999,126.914086299999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.043629070000001,126.815390500000007,"2","41590370",Jangan-myeon,장안면
미귀가자,37.201520960000003,127.023951199999999,"5","41590117",Byeongjeom-dong,병점동
도로교통법위반,37.138178130000000,126.701610799999997,"2","41590350",Seosin-myeon,서신면
미귀가자,37.217183769999998,127.043099600000005,"5","41590116",Jinan-dong,진안동
도로교통법위반,37.168947879999997,126.999927299999996,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.221374369999999,126.948356300000000,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.213667950000001,126.739702300000005,"2","41590340",Songsan-myeon,송산면
화재사건,37.091448360000001,126.898411899999999,"2","41590259",Hyangnam-eup,향남읍
사기사건,37.233191810000001,127.057102299999997,"3","41590120",Banwol-dong,반월동
교통사고,37.247559590000002,126.946825000000004,"2","41590310",Maesong-myeon,매송면
교통사고,37.210962440000003,126.856002799999999,"2","41590262",Namyang-eup,남양읍
교통사고,37.129663290000003,126.909887200000000,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.204171870000003,127.067458599999995,"3","41590127",Bansong-dong,반송동
교통사고,37.214557810000002,126.978140199999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.124159710000001,126.925054200000005,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.202493789999998,127.060904399999998,"3","41590127",Bansong-dong,반송동
절도사건,37.133785060000001,127.011964500000005,"3","41590410",Jeongnam-myeon,정남면
교통사고,37.066555809999997,126.916048599999996,"2","41590400",Yanggam-myeon,양감면
절도사건,37.231024689999998,126.753286099999997,"3","41590340",Songsan-myeon,송산면
미귀가자,37.219750630000000,127.051961399999996,"5","41590119",Gisan-dong,기산동
교통사고,37.205461079999999,127.071477000000002,"2","41590127",Bansong-dong,반송동
절도사건,37.131873159999998,126.908843800000000,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.208362360000002,126.816786800000003,"2","41590262",Namyang-eup,남양읍
미귀가자,37.219750630000000,127.051961399999996,"5","41590119",Gisan-dong,기산동
교통사고,37.167033300000000,126.881351899999999,"2","41590360",Paltan-myeon,팔탄면
절도사건,37.202943210000001,126.788317899999996,"3","41590330",Mado-myeon,마도면
교통사고,37.208867679999997,127.013302400000001,"2","41590125",Songsan-dong,송산동
도로교통법위반,37.202012539999998,127.073884500000005,"2","41590127",Bansong-dong,반송동
도로교통법위반,37.213568410000001,127.039446400000003,"2","41590116",Jinan-dong,진안동
교통사고,37.050356280000003,126.819505399999997,"2","41590370",Jangan-myeon,장안면
교통사고,37.211561639999999,126.753218599999997,"2","41590340",Songsan-myeon,송산면
교통사고,37.205485539999998,126.981040300000004,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.205798299999998,127.115489100000005,"2","41590131",Yeongcheon-dong,영천동
도로교통법위반,37.155656180000001,126.966312400000007,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.198075740000000,127.023352900000006,"2","41590126",Annyeong-dong,안녕동
교통사고,37.214557810000002,126.978140199999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.036446189999999,126.817221900000007,"2","41590370",Jangan-myeon,장안면
절도사건,37.177289209999998,126.764021799999995,"3","41590330",Mado-myeon,마도면
절도사건,37.203442000000003,126.806020000000004,"3","41590262",Namyang-eup,남양읍
교통사고,37.036446189999999,126.817221900000007,"2","41590370",Jangan-myeon,장안면
교통사고,37.195967539999998,126.699313599999996,"2","41590350",Seosin-myeon,서신면
교통사고,37.205216299999996,127.113459100000000,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.135398469999998,126.907905099999994,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.204235779999998,127.065481800000001,"3","41590127",Bansong-dong,반송동
교통사고,37.206372510000001,127.038508800000002,"2","41590117",Byeongjeom-dong,병점동
절도사건,37.125177020000002,126.926087199999998,"3","41590259",Hyangnam-eup,향남읍
강제추행,37.217945000000000,126.955744800000005,"5","41590253",Bongdam-eup,봉담읍
절도사건,37.044224399999997,126.818970300000004,"3","41590370",Jangan-myeon,장안면
쓰레기상습투기사건,37.198522349999998,126.939706099999995,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.112631129999997,126.898743199999998,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.202482349999997,127.039914400000001,"2","41590117",Byeongjeom-dong,병점동
교통사고,37.131544640000001,126.923370100000000,"2","41590259",Hyangnam-eup,향남읍
실종사건,37.211266500000001,127.013385299999996,"5","41590125",Songsan-dong,송산동
쓰레기상습투기사건,37.082473069999999,126.801658700000004,"2","41590256",Ujeong-eup,우정읍
쓰레기상습투기사건,37.198522349999998,126.939706099999995,"2","41590253",Bongdam-eup,봉담읍
재물손괴,37.218321439999997,126.976740199999995,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.130326779999997,126.916712099999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.131627649999999,126.905608400000006,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.168993399999998,126.894331800000003,"2","41590360",Paltan-myeon,팔탄면
교통사고,37.209882579999999,127.013285999999994,"2","41590125",Songsan-dong,송산동
교통사고,37.132047810000003,126.907021099999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.205216299999996,127.113459100000000,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.173015950000000,126.696898200000007,"2","41590350",Seosin-myeon,서신면
교통사고,37.129663290000003,126.909887200000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.205520489999998,127.020647199999999,"2","41590126",Annyeong-dong,안녕동
교통사고,37.172386000000003,127.090677999999997,"2","41590138",Banggyo-dong,방교동
교통사고,37.209401520000000,126.815669999999997,"2","41590262",Namyang-eup,남양읍
교통사고,37.132047810000003,126.907021099999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.212842000000002,126.817904999999996,"2","41590262",Namyang-eup,남양읍
교통사고,37.132047810000003,126.907021099999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.205039999999997,127.115550799999994,"2","41590131",Yeongcheon-dong,영천동
절도사건,37.112631129999997,126.898743199999998,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.134774419999999,126.925228399999995,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.213868380000001,127.041783400000000,"3","41590116",Jinan-dong,진안동
절도사건,37.209973089999998,127.044628599999996,"3","41590117",Byeongjeom-dong,병점동
재물손괴,37.217398390000000,126.975523499999994,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.205824909999997,126.781931499999999,"2","41590330",Mado-myeon,마도면
화재사건,37.168259849999998,126.935999499999994,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.181145540000003,127.092357899999996,"2","41590138",Banggyo-dong,방교동
